   Compiling reader-content v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-content)
   Compiling reader-storage v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-storage)
   Compiling reader-runtime v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-runtime)
   Compiling reader-ffi v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/crates/reader-ffi)
   Compiling reader-cli v0.1.0 (/Users/minliny/Documents/Reader/Reader-Core-Native/tools/reader-cli)
    Finished `test` profile [unoptimized + debuginfo] target(s) in 13.03s
────────────
 Nextest run ID 8206fac3-aba3-4add-84db-503bd13d6183 with nextest profile: default
    Starting 3738 tests across 93 binaries
        PASS [   0.012s] (  75/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_js_callback_webview_is_host_required
        PASS [   0.015s] (  76/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_js_callback_timeout_is_js_callback_http_error
        PASS [   0.016s] (  77/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_js_callback_verification_code_is_host_required
        PASS [   0.011s] (  78/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_js_unsupported
        PASS [   0.012s] (  79/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_js_null_deref_is_source_rule_stale
        PASS [   0.012s] (  80/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_network_dns_failure
        PASS [   0.011s] (  81/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_network_timeout
        PASS [   0.012s] (  82/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_network_tls
        PASS [   0.014s] (  83/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_parse_error
        PASS [   0.013s] (  84/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_url_construction_bad_url
        PASS [   0.014s] (  85/3738) reader-cli::bin/reader-cli test_source::tests::classify_error_url_construction_invalid_port
        PASS [   0.013s] (  86/3738) reader-cli::bin/reader-cli test_source::tests::classify_l2_missing_title_anti_bot_via_cloudflare
        PASS [   0.013s] (  87/3738) reader-cli::bin/reader-cli test_source::tests::classify_l2_missing_title_defaults_to_parse_error
        PASS [   0.012s] (  88/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_book_empty_title_is_parse_error
        PASS [   0.014s] (  89/3738) reader-cli::bin/reader-cli test_source::tests::classify_l3_detail_with_book_title_path_passes
